COUNTRY_REGION,CONTINENTEXP,ISO3166_1,CASES,DEATHS,CASES_SINCE_PREV_DAY,DEATHS_SINCE_PREV_DAY,POPULATION,DATE,LAST_UPDATE_DATE,LAST_REPORTED_FLAG
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-23,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-22,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-21,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-20,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-19,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-18,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-17,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-16,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-15,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-14,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-13,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-12,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-11,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-10,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-09,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-08,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-07,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-06,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-05,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-04,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-03,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-02,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-02-01,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-31,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-30,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-29,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-28,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-27,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-26,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-25,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-24,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-23,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-22,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-21,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-20,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-19,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-18,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-17,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-16,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-15,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-14,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-13,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-12,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-11,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-10,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-09,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-08,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-07,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-06,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-05,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-04,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-03,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-02,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2020-01-01,2020-05-21 23:04:28.463,FALSE
Switzerland,Europe,CH,0,0,0,0,8516543,2019-12-31,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-21,2020-05-21 23:04:28.463,TRUE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-20,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-19,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,7,0,7,0,16906283,2020-05-18,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,1,0,-6,0,16906283,2020-05-17,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,2,0,1,0,16906283,2020-05-16,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-2,0,16906283,2020-05-15,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,1,0,1,0,16906283,2020-05-14,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-1,0,16906283,2020-05-13,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-12,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-11,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-10,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,2,0,2,0,16906283,2020-05-09,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-2,0,16906283,2020-05-08,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,1,0,1,0,16906283,2020-05-07,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-1,0,16906283,2020-05-06,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-05,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-04,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-05-03,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,1,0,1,0,16906283,2020-05-02,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-1,0,16906283,2020-05-01,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-30,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-29,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-28,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,1,0,1,0,16906283,2020-04-27,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-1,0,16906283,2020-04-26,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-25,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-24,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-23,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,3,0,3,0,16906283,2020-04-22,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-3,0,16906283,2020-04-21,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,1,1,1,1,16906283,2020-04-20,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-1,-1,16906283,2020-04-19,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,5,0,5,0,16906283,2020-04-18,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-5,0,16906283,2020-04-17,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,4,0,4,0,16906283,2020-04-16,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,4,0,0,0,16906283,2020-04-15,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-4,0,16906283,2020-04-14,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-13,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,6,0,6,0,16906283,2020-04-12,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-6,0,16906283,2020-04-11,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-10,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-09,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-08,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-07,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,3,0,3,0,16906283,2020-04-06,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-3,0,16906283,2020-04-05,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-04,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,6,0,6,0,16906283,2020-04-03,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-6,0,16906283,2020-04-02,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-04-01,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,1,1,1,1,16906283,2020-03-31,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,4,1,3,0,16906283,2020-03-30,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-4,-1,16906283,2020-03-29,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-03-28,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,4,0,4,0,16906283,2020-03-27,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,-4,0,16906283,2020-03-26,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-03-25,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,0,0,0,0,16906283,2020-03-24,2020-05-21 23:04:28.463,FALSE
Syrian Arab Republic,Asia,SY,1,0,1,0,16906283,2020-03-23,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-05-21,2020-05-21 23:04:28.463,TRUE
"Taiwan, Province of China",Asia,TW,0,0,-1,0,23780452,2020-05-20,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-19,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-18,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-17,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-16,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-15,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-14,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-13,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,1,0,1,23780452,2020-05-12,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,-1,23780452,2020-05-11,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-10,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-09,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-05-08,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-05-07,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-1,0,23780452,2020-05-06,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,2,0,23780452,2020-05-05,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,4,0,2,0,23780452,2020-05-04,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,3,0,-1,0,23780452,2020-05-03,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-3,0,23780452,2020-05-02,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-05-01,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-04-30,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-04-29,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-04-28,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-04-27,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-04-26,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-04-25,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-04-24,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-04-23,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,3,0,2,0,23780452,2020-04-22,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,-1,0,23780452,2020-04-21,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,22,0,20,0,23780452,2020-04-20,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,3,0,-19,0,23780452,2020-04-19,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-3,0,23780452,2020-04-18,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-04-17,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-04-16,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,2,0,23780452,2020-04-15,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,5,0,3,0,23780452,2020-04-14,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,3,0,-2,0,23780452,2020-04-13,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,5,1,2,1,23780452,2020-04-12,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-5,-1,23780452,2020-04-11,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-04-10,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,3,0,2,0,23780452,2020-04-09,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,3,0,0,0,23780452,2020-04-08,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,10,0,7,0,23780452,2020-04-07,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-10,0,23780452,2020-04-06,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,8,0,8,0,23780452,2020-04-05,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,16,0,8,0,23780452,2020-04-04,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-16,0,23780452,2020-04-03,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,17,0,17,0,23780452,2020-04-02,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,16,0,-1,0,23780452,2020-04-01,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-16,0,23780452,2020-03-31,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,23,3,23,3,23780452,2020-03-30,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,16,0,-7,-3,23780452,2020-03-29,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,15,0,-1,0,23780452,2020-03-28,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,17,0,2,0,23780452,2020-03-27,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,19,0,2,0,23780452,2020-03-26,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,21,0,2,0,23780452,2020-03-25,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,30,0,9,0,23780452,2020-03-24,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,12,0,-18,0,23780452,2020-03-23,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,18,0,6,0,23780452,2020-03-22,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,27,1,9,1,23780452,2020-03-21,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-27,-1,23780452,2020-03-20,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,31,0,31,0,23780452,2020-03-19,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,10,0,-21,0,23780452,2020-03-18,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,8,0,-2,0,23780452,2020-03-17,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-8,0,23780452,2020-03-16,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,6,0,6,0,23780452,2020-03-15,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,4,0,-2,0,23780452,2020-03-14,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,-3,0,23780452,2020-03-13,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-1,0,23780452,2020-03-12,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,3,0,3,0,23780452,2020-03-11,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-3,0,23780452,2020-03-09,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-03-08,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-03-07,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,1,0,23780452,2020-03-06,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,-1,0,23780452,2020-03-04,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-03-03,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-1,0,23780452,2020-03-02,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-03-01,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,5,0,4,0,23780452,2020-02-29,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,-3,0,23780452,2020-02-28,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,-1,0,23780452,2020-02-27,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-02-26,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,1,0,23780452,2020-02-25,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,0,0,23780452,2020-02-24,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-2,0,23780452,2020-02-23,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,2,0,23780452,2020-02-22,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-2,0,23780452,2020-02-21,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,2,0,23780452,2020-02-20,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-2,0,23780452,2020-02-19,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,2,0,23780452,2020-02-18,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,1,0,1,23780452,2020-02-17,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-2,-1,23780452,2020-02-16,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-02-15,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-02-14,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-02-13,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-02-12,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-02-11,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-02-10,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-02-09,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-02-08,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,5,0,4,0,23780452,2020-02-07,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-5,0,23780452,2020-02-06,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-02-05,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-1,0,23780452,2020-02-04,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-02-03,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-02-02,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-02-01,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,0,0,23780452,2020-01-31,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-1,0,23780452,2020-01-30,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-01-29,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,1,0,23780452,2020-01-28,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,0,0,23780452,2020-01-27,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-2,0,23780452,2020-01-26,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,2,0,2,0,23780452,2020-01-25,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-2,0,23780452,2020-01-24,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-23,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-22,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,1,0,1,0,23780452,2020-01-21,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,-1,0,23780452,2020-01-20,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-19,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-18,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-17,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-16,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-15,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-14,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-13,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-12,2020-05-21 23:04:28.463,FALSE
"Taiwan, Province of China",Asia,TW,0,0,0,0,23780452,2020-01-11,2020-05-21 23:04:28.463,FALSE
