Country,Region,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE_TYPE,ENTRY_DATE,Country_cd,Continent
Cabo Verde,Africa,Lockdown,Partial lockdown,Yes,Not available,4/27/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Domestic travel restrictions,Yes,Not available,4/27/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Lockdown,Partial lockdown,Yes,Not available,4/27/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Lockdown,Partial lockdown,Yes,Not available,4/27/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Other public health measures enforced,No,Not available,4/27/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/24/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/24/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Other public health measures enforced,Yes,Not applicable,4/24/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Schools closure ,Yes,Not applicable,6/30/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/2/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Lockdown,Partial lockdown,Yes,Not applicable,5/2/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/2/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/2/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Lockdown,Partial lockdown,Yes,Not applicable,5/4/2020,Government,5/4/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/5/2020,Government,5/11/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Other public health measures enforced,Yes,Not available,5/5/2020,Government,5/11/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Domestic travel restrictions,Yes,Not applicable,5/11/2020,Government,5/11/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Strengthening the public health system,Yes,Not applicable,5/5/2020,Government,5/11/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Other public health measures enforced,Yes,Not applicable,5/11/2020,Government,5/11/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Other public health measures enforced,Yes,Not applicable,5/8/2020,Government,5/11/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Other public health measures enforced,No,Not applicable,5/8/2020,Government,5/11/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,No,Not applicable,5/11/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/13/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Lockdown,Partial lockdown,Yes,Not applicable,5/15/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Closure of businesses and public services,Yes,Not applicable,5/15/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Limit public gatherings,Yes,Not applicable,5/15/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Limit public gatherings,Yes,Not applicable,5/15/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Movement restrictions,Curfews,Yes,Not applicable,5/15/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Social distancing,Limit public gatherings,No,Not applicable,5/15/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/15/2020,Government,5/18/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,No,Not applicable,5/20/2020,Government,5/26/2020,CV,Africa
Cabo Verde,Africa,Public health measures,Strengthening the public health system,Yes,Not applicable,5/21/2020,Government,5/26/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,Yes,Not applicable,5/22/2020,Government,5/26/2020,CV,Africa
Cabo Verde,Africa,Governance and socio-economic measures,Economic measures,No,Not applicable,5/22/2020,Government,5/26/2020,CV,Africa
Cambodia,Asia,Movement restrictions,Visa restrictions,Yes,,3/17/2020,Government,3/16/2020,KH,Asia
Cambodia,Asia,Social distancing,Schools closure ,Yes,,4/1/2020,Government,3/16/2020,KH,Asia
Cambodia,Asia,Public health measures,Health screenings in airports and border crossings,No,,,Government,3/16/2020,KH,Asia
Cambodia,Asia,Lockdown,Partial lockdown,No,Not applicable,3/18/2020,Government,4/24/2020,KH,Asia
Cambodia,Asia,Social distancing,Limit public gatherings,No,Not available,3/18/2020,Government,4/24/2020,KH,Asia
Cambodia,Asia,Movement restrictions,Additional health/documents requirements upon arrival,No,Refusal to enter the country,2/19/2020,Government,4/24/2020,KH,Asia
Cambodia,Asia,Movement restrictions,Visa restrictions,Yes,Refusal to enter the country,3/31/2020,Government,4/24/2020,KH,Asia
Cambodia,Asia,Movement restrictions,Domestic travel restrictions,No,Not available,4/10/2020,Other organisations,4/24/2020,KH,Asia
Cambodia,Asia,Public health measures,Isolation and quarantine policies,No,Not available,4/8/2020,Other organisations,4/24/2020,KH,Asia
Cambodia,Asia,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,4/10/2020,Other organisations,4/24/2020,KH,Asia
Cambodia,Asia,Governance and socio-economic measures,Economic measures,No,Not applicable,3/9/2020,Other organisations,4/24/2020,KH,Asia
Cambodia,Asia,Movement restrictions,Visa restrictions,Yes,Not applicable,4/29/2020,Government,5/19/2020,KH,Asia
Cambodia,Asia,Movement restrictions,Visa restrictions,No,Not available,3/30/2020,Government,5/19/2020,KH,Asia
Cambodia,Asia,Movement restrictions,Additional health/documents requirements upon arrival,Yes,Refusal to enter the country,3/30/2020,Government,5/19/2020,KH,Asia
Cambodia,Asia,Public health measures,Isolation and quarantine policies,Yes,Refusal to enter the country,3/30/2020,Government,5/19/2020,KH,Asia
Cameroon,Africa,Public health measures,Awareness campaigns,No,Not applicable,3/7/2020,Government,3/15/2020,CM,Africa
Cameroon,Africa,Public health measures,Health screenings in airports and border crossings,No,Not applicable,3/7/2020,Government,3/15/2020,CM,Africa
Cameroon,Africa,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,3/7/2020,Government,3/15/2020,CM,Africa
Cameroon,Africa,Movement restrictions,Additional health/documents requirements upon arrival,Yes,Not applicable,3/7/2020,Government,3/15/2020,CM,Africa
Cameroon,Africa,Public health measures,Isolation and quarantine policies,Yes,Not applicable,3/7/2020,Government,3/15/2020,CM,Africa
Cameroon,Africa,Movement restrictions,Border closure ,No,Not applicable,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Movement restrictions,International flights suspension,No,Not applicable,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Movement restrictions,Visa restrictions,No,Not applicable,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Social distancing,Schools closure ,No,Not applicable,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Social distancing,Limit public gatherings,No,Not applicable,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Social distancing,Closure of businesses and public services,No,Not applicable,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Movement restrictions,Curfews,No,Not available,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Movement restrictions,Domestic travel restrictions,No,Not applicable,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Social distancing,Limit public gatherings,No,Not applicable,3/18/2020,Government,3/20/2020,CM,Africa
Cameroon,Africa,Public health measures,Strengthening the public health system,No,Not applicable,3/23/2020,Government,3/26/2020,CM,Africa
Cameroon,Africa,Social distancing,Limit public gatherings,No,Not applicable,3/25/2020,Government,4/2/2020,CM,Africa
Cameroon,Africa,Public health measures,Testing policy,Yes,Not applicable,3/25/2020,Government,4/2/2020,CM,Africa
Cameroon,Africa,Public health measures,Mass population testing,Yes,Not applicable,4/2/2020,Government,4/2/2020,CM,Africa
Cameroon,Africa,Governance and socio-economic measures,Economic measures,No,Not applicable,3/30/2020,Government,4/2/2020,CM,Africa
Cameroon,Africa,Public health measures,General recommendations,No,Not applicable,4/2/2020,Government,4/10/2020,CM,Africa
Cameroon,Africa,Public health measures,Strengthening the public health system,No,Not applicable,4/4/2020,Government,4/10/2020,CM,Africa
Cameroon,Africa,Social distancing,Changes in prison-related policies,Yes,Not applicable,4/15/2020,Media,4/17/2020,CM,Africa
Cameroon,Africa,Public health measures,Requirement to wear protective gear in public,No,Other (add in comments),4/13/2020,Government,4/17/2020,CM,Africa
Cameroon,Africa,Public health measures,Strengthening the public health system,No,Not applicable,4/9/2020,Government,4/17/2020,CM,Africa
Cameroon,Africa,Public health measures,Testing policy,No,Not applicable,4/9/2020,Government,4/17/2020,CM,Africa
Cameroon,Africa,Public health measures,Awareness campaigns,No,Not applicable,4/9/2020,Government,4/17/2020,CM,Africa
Cameroon,Africa,Public health measures,General recommendations,No,Not applicable,3/12/2020,Government,4/21/2020,CM,Africa
Cameroon,Africa,Public health measures,Isolation and quarantine policies,No,Refusal to enter the country,3/17/2020,Government,4/21/2020,CM,Africa
Cameroon,Africa,Governance and socio-economic measures,Economic measures,No,Not applicable,4/20/2020,Government,4/21/2020,CM,Africa
Cameroon,Africa,Public health measures,Other public health measures enforced,No,Not applicable,4/20/2020,Government,4/21/2020,CM,Africa
Cameroon,Africa,Public health measures,Other public health measures enforced,No,Not applicable,4/20/2020,Government,4/21/2020,CM,Africa
Cameroon,Africa,Public health measures,Awareness campaigns,No,Not applicable,4/20/2020,Government,4/21/2020,CM,Africa
Cameroon,Africa,Social distancing,Closure of businesses and public services,No,Not applicable,4/30/2020,Media,5/13/2020,CM,Africa
Cameroon,Africa,Public health measures,Strengthening the public health system,No,Not applicable,5/5/2020,Media,5/20/2020,CM,Africa
Cameroon,Africa,Social distancing,Schools closure ,No,Not applicable,6/1/2020,Government,5/20/2020,CM,Africa
Canada,Americas,Movement restrictions,Border closure ,No,Not applicable,3/14/2020,Government,3/15/2020,CA,America
Canada,Americas,Social distancing,Limit public gatherings,Yes,Not applicable,3/13/2020,Media,3/15/2020,CA,America
Canada,Americas,Public health measures,Isolation and quarantine policies,Yes,Not applicable,2/15/2020,Government,3/15/2020,CA,America
Canada,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,3/13/2020,Government,3/15/2020,CA,America
Canada,Americas,Public health measures,Health screenings in airports and border crossings,No,Not applicable,3/14/2020,Government,3/15/2020,CA,America
Canada,Americas,Movement restrictions,International flights suspension,No,Not applicable,,,3/15/2020,CA,America
Canada,Americas,Social distancing,Schools closure ,Yes,Not applicable,3/16/2020,Media,3/16/2020,CA,America
Canada,Americas,Movement restrictions,Border closure ,Yes,,,,3/16/2020,CA,America
Canada,Americas,Movement restrictions,Visa restrictions,Yes,Not applicable,2/29/2020,Government,3/25/2020,CA,America
Canada,Americas,Public health measures,Awareness campaigns,Yes,Not applicable,3/13/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,General recommendations,No,Not applicable,3/13/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,3/25/2020,Government,3/26/2020,CA,America
Canada,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/18/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,3/18/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,3/19/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Awareness campaigns,Yes,Not applicable,3/20/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Isolation and quarantine policies,No,Other (add in comments),3/25/2020,Government,3/26/2020,CA,America
Canada,Americas,Social distancing,Limit public gatherings,Yes,Arrest/detention,3/22/2020,Media,3/26/2020,CA,America
Canada,Americas,Governance and socio-economic measures,State of emergency declared,Yes,Not available,3/17/2020,Media,3/26/2020,CA,America
Canada,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/22/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,3/20/2020,Government,3/26/2020,CA,America
Canada,Americas,Movement restrictions,Border closure ,Yes,Refusal to enter the country,3/20/2020,Government,3/26/2020,CA,America
Canada,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/18/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Isolation and quarantine policies,Yes,Not available,1/25/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Awareness campaigns,No,Not applicable,1/25/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,General recommendations,Yes,Not applicable,1/26/2020,Government,3/26/2020,CA,America
Canada,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,2/2/2020,Government,3/26/2020,CA,America
Canada,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,3/4/2020,Government,3/26/2020,CA,America
Canada,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/11/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Awareness campaigns,Yes,Not applicable,3/13/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Strengthening the public health system,Yes,Not applicable,3/23/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Isolation and quarantine policies,No,Not available,3/16/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,General recommendations,Yes,Not available,3/16/2020,Government,3/26/2020,CA,America
Canada,Americas,Movement restrictions,International flights suspension,No,Refusal to enter the country,3/18/2020,Government,3/26/2020,CA,America
Canada,Americas,Governance and socio-economic measures,Economic measures,Yes,,3/18/2020,Government,3/26/2020,CA,America
Canada,Americas,Public health measures,Isolation and quarantine policies,Yes,Other (add in comments),3/25/2020,Government,4/21/2020,CA,America
Canada,Americas,Movement restrictions,Surveillance and monitoring,Yes,Other (add in comments),3/25/2020,Government,4/21/2020,CA,America
