Country,Region,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED,SOURCE_TYPE,ENTRY_DATE,Country_cd
Romania,Europe,Governance and socio-economic measures,State of emergency declared,No,Not applicable,5/15/2020,Other organisations,5/12/2020,RO
Romania,Europe,Public health measures,Requirement to wear protective gear in public,No,Not available,5/15/2020,Other organisations,5/12/2020,RO
Romania,Europe,Movement restrictions,International flights suspension,Yes,Not available,5/15/2020,Other organisations,5/20/2020,RO
Romania,Europe,Public health measures,Isolation and quarantine policies,Yes,Up to detention,5/15/2020,Other organisations,5/20/2020,RO
Romania,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,5/15/2020,Government,5/20/2020,RO
Romania,Europe,Movement restrictions,Domestic travel restrictions,No,Not applicable,6/14/2020,Other organisations,5/20/2020,RO
Romania,Europe,Social distancing,Schools closure ,No,Not applicable,6/2/2020,Other organisations,5/20/2020,RO
Romania,Europe,Social distancing,Closure of businesses and public services,Yes,Not applicable,5/15/2020,Government,5/20/2020,RO
Russian Federation,Europe,Movement restrictions,Visa restrictions,Yes,,3/15/2020,Government,3/16/2020,RU
Russian Federation,Europe,Movement restrictions,International flights suspension,Yes,,3/16/2020,Government,3/16/2020,RU
Russian Federation,Europe,Public health measures,Isolation and quarantine policies,Yes,,3/16/2020,Government,3/16/2020,RU
Russian Federation,Europe,Public health measures,Isolation and quarantine policies,Yes,,3/5/2020,Government,3/16/2020,RU
Russian Federation,Europe,Social distancing,Limit public gatherings,No,,3/16/2020,Media,3/16/2020,RU
Russian Federation,Europe,Movement restrictions,Border closure ,Yes,Not applicable,3/16/2020,Media,3/16/2020,RU
Russian Federation,Europe,Movement restrictions,Visa restrictions,Yes,,3/13/2020,Government,3/17/2020,RU
Russian Federation,Europe,Movement restrictions,Visa restrictions,No,Not applicable,3/18/2020,Other organisations,3/22/2020,RU
Russian Federation,Europe,Movement restrictions,Border checks ,Yes,,3/18/2020,Other organisations,3/22/2020,RU
Russian Federation,Europe,Movement restrictions,International flights suspension,Yes,,3/20/2020,Other organisations,3/22/2020,RU
Russian Federation,Europe,Public health measures,Strengthening the public health system,No,,3/21/2020,Government,3/22/2020,RU
Russian Federation,Europe,Movement restrictions,Visa restrictions,Yes,Not applicable,3/24/2020,Government,3/25/2020,RU
Russian Federation,Europe,Movement restrictions,International flights suspension,Yes,Not applicable,3/23/2020,Government,3/25/2020,RU
Russian Federation,Europe,Public health measures,Isolation and quarantine policies,Yes,Not available,3/26/2020,Government,3/25/2020,RU
Russian Federation,Europe,Public health measures,Isolation and quarantine policies,Yes,Not available,3/30/2020,Other organisations,3/31/2020,RU
Russian Federation,Europe,Public health measures,Isolation and quarantine policies,Yes,Not available,3/30/2020,Other organisations,3/31/2020,RU
Russian Federation,Europe,Movement restrictions,Border closure ,No,,3/30/2020,Government,3/31/2020,RU
Russian Federation,Europe,Public health measures,Isolation and quarantine policies,Yes,,3/30/2020,Government,3/31/2020,RU
Russian Federation,Europe,Movement restrictions,International flights suspension,No,Not applicable,3/27/2020,Government,4/14/2020,RU
Russian Federation,Europe,Social distancing,Closure of businesses and public services,No,Not applicable,3/28/2020,Government,4/14/2020,RU
Russian Federation,Europe,Lockdown,Partial lockdown,No,Not available,3/28/2020,Government,4/14/2020,RU
Russian Federation,Europe,Public health measures,Health screenings in airports and border crossings,No,Not available,1/1/2020,Government,4/14/2020,RU
Russian Federation,Europe,Social distancing,Limit public gatherings,No,,4/13/2020,Government,4/14/2020,RU
Russian Federation,Europe,Movement restrictions,Domestic travel restrictions,Yes,Not available,4/15/2020,Other organisations,4/14/2020,RU
Russian Federation,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Up to detention,4/1/2020,Other organisations,4/14/2020,RU
Russian Federation,Europe,Governance and socio-economic measures,Economic measures,No,Not available,3/28/2020,Media,4/14/2020,RU
Russian Federation,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,4/22/2020,Media,4/14/2020,RU
Russian Federation,Europe,Social distancing,Closure of businesses and public services,Yes,Not applicable,4/2/2020,Media,4/14/2020,RU
Russian Federation,Europe,Governance and socio-economic measures,Military deployment,Yes,Not available,4/3/2020,Media,4/14/2020,RU
Russian Federation,Europe,Public health measures,Strengthening the public health system,No,Not available,4/6/2020,Government,4/14/2020,RU
Russian Federation,Europe,Public health measures,Isolation and quarantine policies,Yes,Up to detention,4/2/2020,Media,4/14/2020,RU
Russian Federation,Europe,Public health measures,Isolation and quarantine policies,No,Not available,3/30/2020,Media,4/14/2020,RU
Russian Federation,Europe,Movement restrictions,Domestic travel restrictions,Yes,Fines,4/15/2020,Government,4/21/2020,RU
Russian Federation,Europe,Movement restrictions,Border checks ,Yes,Not applicable,4/21/2020,Government,4/21/2020,RU
Russian Federation,Europe,Public health measures,Other public health measures enforced,No,Not available,4/21/2020,Government,4/21/2020,RU
Russian Federation,Europe,Public health measures,Other public health measures enforced,Yes,Not available,4/21/2020,Media,4/21/2020,RU
Russian Federation,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/2/2020,Other organisations,5/2/2020,RU
Russian Federation,Europe,Movement restrictions,Curfews,Yes,Not available,4/3/2020,Other organisations,5/2/2020,RU
Russian Federation,Europe,Movement restrictions,Domestic travel restrictions,Yes,Not available,4/5/2020,Media,5/2/2020,RU
Russian Federation,Europe,Movement restrictions,Visa restrictions,Yes,Not applicable,4/27/2020,Media,5/2/2020,RU
Russian Federation,Europe,Movement restrictions,Visa restrictions,Yes,Not applicable,5/1/2020,Media,5/2/2020,RU
Russian Federation,Europe,Governance and socio-economic measures,Economic measures,No,Not applicable,5/6/2020,Government,5/6/2020,RU
Russian Federation,Europe,Lockdown,Partial lockdown,No,,5/12/2020,Media,5/12/2020,RU
Russian Federation,Europe,Public health measures,Requirement to wear protective gear in public,No,Not available,5/12/2020,Other organisations,5/20/2020,RU
Russian Federation,Europe,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,5/26/2020,Media,5/26/2020,RU
Russian Federation,Europe,Public health measures,Strengthening the public health system,No,Other (add in comments),5/22/2020,Media,5/26/2020,RU
Rwanda,Africa,Social distancing,Limit public gatherings,No,,3/14/2020,Government,3/16/2020,RW
Rwanda,Africa,Social distancing,Schools closure ,No,,3/14/2020,Government,3/16/2020,RW
Rwanda,Africa,Public health measures,Health screenings in airports and border crossings,No,,3/14/2020,Government,3/16/2020,RW
Rwanda,Africa,Public health measures,Isolation and quarantine policies,No,,2/27/2020,Government,3/23/2020,RW
Rwanda,Africa,Public health measures,Health screenings in airports and border crossings,No,,2/27/2020,Government,3/23/2020,RW
Rwanda,Africa,Public health measures,Strengthening the public health system,No,,2/27/2020,Government,3/23/2020,RW
Rwanda,Africa,Public health measures,Awareness campaigns,No,,2/27/2020,Government,3/23/2020,RW
Rwanda,Africa,Public health measures,Strengthening the public health system,No,,3/6/2020,Government,3/23/2020,RW
Rwanda,Africa,Public health measures,Health screenings in airports and border crossings,No,,3/8/2020,Government,3/23/2020,RW
Rwanda,Africa,Public health measures,Isolation and quarantine policies,Yes,,3/8/2020,Government,3/23/2020,RW
Rwanda,Africa,Movement restrictions,Surveillance and monitoring,Yes,,3/8/2020,Government,3/23/2020,RW
Rwanda,Africa,Social distancing,Limit public gatherings,Yes,,3/8/2020,Government,3/23/2020,RW
Rwanda,Africa,Public health measures,General recommendations,No,,3/15/2020,Government,3/23/2020,RW
Rwanda,Africa,Social distancing,Schools closure ,No,,3/17/2020,Government,3/23/2020,RW
Rwanda,Africa,Movement restrictions,International flights suspension,No,,3/20/2020,Government,3/23/2020,RW
Rwanda,Africa,Public health measures,Isolation and quarantine policies,No,,3/19/2020,Government,3/23/2020,RW
Rwanda,Africa,Lockdown,Partial lockdown,No,,3/21/2020,Government,3/23/2020,RW
Rwanda,Africa,Movement restrictions,Border closure ,No,,3/20/2020,Government,3/23/2020,RW
Rwanda,Africa,Social distancing,Limit public gatherings,Yes,,3/20/2020,Government,3/23/2020,RW
Rwanda,Africa,Movement restrictions,Domestic travel restrictions,No,,3/23/2020,Government,3/25/2020,RW
Rwanda,Africa,Lockdown,Partial lockdown,No,Not available,3/21/2020,Government,4/23/2020,RW
Rwanda,Africa,Movement restrictions,Border closure ,No,Not available,3/21/2020,Government,4/23/2020,RW
Rwanda,Africa,Public health measures,Isolation and quarantine policies,Yes,Not available,3/21/2020,Government,4/23/2020,RW
Rwanda,Africa,Public health measures,Strengthening the public health system,No,Not applicable,4/22/2020,Government,4/23/2020,RW
Rwanda,Africa,Public health measures,Requirement to wear protective gear in public,No,Not available,4/19/2020,Government,4/23/2020,RW
Rwanda,Africa,Movement restrictions,Surveillance and monitoring,Yes,Not applicable,5/12/2020,Media,5/13/2020,RW
Rwanda,Africa,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,3/29/2020,Government,5/15/2020,RW
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/25/2020,Media,3/27/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,3/9/2020,Government,3/27/2020,KN
Saint Kitts and Nevis,Americas,Movement restrictions,Border closure ,No,Refusal to enter the country,3/25/2020,Government,3/27/2020,KN
Saint Kitts and Nevis,Americas,Lockdown,Full lockdown,No,Arrest/detention,3/31/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/24/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/24/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,No,Not applicable,3/25/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Social distancing,Schools closure ,No,Not applicable,3/30/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,3/26/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Public health measures,Awareness campaigns,Yes,Not available,3/26/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Movement restrictions,Curfews,No,Not available,3/27/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Movement restrictions,Curfews,No,Not available,3/31/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Lockdown,Full lockdown,No,Other (add in comments),3/31/2020,Media,5/6/2020,KN
Saint Kitts and Nevis,Americas,Movement restrictions,Surveillance and monitoring,Yes,Arrest/detention,4/1/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,Yes,Not applicable,4/1/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,4/1/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/2/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Lockdown,Full lockdown,No,Not applicable,4/2/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Public health measures,General recommendations,No,Not applicable,4/3/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Social distancing,Changes in prison-related policies,Yes,Not applicable,4/4/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Public health measures,Other public health measures enforced,No,Not available,4/5/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Lockdown,Full lockdown,No,Not applicable,4/7/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Movement restrictions,Domestic travel restrictions,No,Not available,4/8/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Lockdown,Full lockdown,No,Not applicable,4/8/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Movement restrictions,Curfews,No,Arrest/detention,4/9/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Public health measures,Psychological assistance and medical social work,No,Not applicable,4/10/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Public health measures,General recommendations,No,Not applicable,4/11/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/12/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,Yes,Not applicable,4/14/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Economic measures,No,Not applicable,4/15/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Lockdown,Full lockdown,No,Not applicable,4/18/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Public health measures,Other public health measures enforced,Yes,Not applicable,4/15/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Lockdown,Full lockdown,No,Not applicable,4/16/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Movement restrictions,Domestic travel restrictions,No,Not applicable,4/16/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Lockdown,Full lockdown,No,Not applicable,4/18/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Social distancing,Schools closure ,No,Not applicable,4/20/2020,Media,5/8/2020,KN
Saint Kitts and Nevis,Americas,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,4/17/2020,Media,5/8/2020,KN
