COUNTRY	PROVINCE	COUNTY	Country_cd	Province_cd	Continent	Region	ACTIVE	PEOPLE_TESTED	CONFIRMED	PEOPLE_HOSPITALIZED	DEATHS	RECOVERED	INCIDENT_RATE	TESTING_RATE	HOSPITALIZATION_RATE	MORTALITY_RATE	LONG	LAT	LAST_REPORTED_FLAG
United States	Kentucky	Warren	US	KY	America	Americas	958	0	964	0	6	0	725.3792439	0	0	0	-86.42672751	36.99903045	FALSE
United States	Mississippi	Warren	US	MS	America	Americas	152	0	159	0	7	0	350.3668936	0	0	0	-90.83352619	32.35810271	FALSE
United States	Missouri	Warren	US	MO	America	Americas	28	0	28	0	0	0	78.54357766	0	0	0	-91.16124662	38.76529479	FALSE
United States	New Jersey	Warren	US	NJ	America	Americas	1017	0	1146	0	129	0	1088.660264	0	0	0	-74.99556527	40.85951833	FALSE
United States	New York	Warren	US	NY	America	Americas	227	0	253	0	26	0	395.6587014	0	0	0	-73.8433699	43.56173026	FALSE
United States	North Carolina	Warren	US	NC	America	Americas	56	0	58	0	2	0	293.953677	0	0	0	-78.10652228	36.39728256	FALSE
United States	Ohio	Warren	US	OH	America	Americas	332	0	351	0	19	0	149.6150928	0	0	0	-84.16557457	39.42581994	FALSE
United States	Pennsylvania	Warren	US	PA	America	Americas	3	0	3	0	0	0	7.654818708	0	0	0	-79.26969577	41.81304978	FALSE
United States	Tennessee	Warren	US	TN	America	Americas	22	0	22	0	0	0	53.29844708	0	0	0	-85.77969117	35.6728299	FALSE
United States	Virginia	Warren	US	VA	America	Americas	144	0	146	0	2	0	363.5096106	0	0	0	-78.20280433	38.90847745	FALSE
United States	Indiana	Warrick	US	IN	America	Americas	138	0	166	0	28	0	263.5004286	0	0	0	-87.2716085	38.08922676	FALSE
United States	Utah	Wasatch	US	UT	America	Americas	258	0	259	0	1	0	759.7313074	0	0	0	-111.1691419	40.33110236	FALSE
United States	Oregon	Wasco	US	OR	America	Americas	20	0	21	0	1	0	78.70474477	0	0	0	-121.1670954	45.16292781	FALSE
United States	Minnesota	Waseca	US	MN	America	Americas	26	0	26	0	0	0	139.6948205	0	0	0	-93.58720034	44.02211116	FALSE
United States	Wyoming	Washakie	US	WY	America	Americas	35	0	35	0	0	0	448.4304933	0	0	0	-107.680187	43.90451606	FALSE
United States	Wisconsin	Washburn	US	WI	America	Americas	2	0	2	0	0	0	12.72264631	0	0	0	-91.79050449	45.89838588	FALSE
United States	Alabama	Washington	US	AL	America	Americas	60	0	66	0	6	0	404.2631386	0	0	0	-88.20689944	31.4092794	FALSE
United States	Arkansas	Washington	US	AR	America	Americas	346	0	352	0	6	0	147.1651887	0	0	0	-94.21800746	35.976844	FALSE
United States	Colorado	Washington	US	CO	America	Americas	33	0	33	0	0	0	672.3716381	0	0	0	-103.202587	39.97015535	FALSE
United States	Florida	Washington	US	FL	America	Americas	48	0	51	0	3	0	200.2119892	0	0	0	-85.66002461	30.61359259	FALSE
United States	Georgia	Washington	US	GA	America	Americas	73	0	74	0	1	0	363.2080102	0	0	0	-82.79357039	32.96711864	FALSE
United States	Idaho	Washington	US	ID	America	Americas	36	0	36	0	0	0	353.1489111	0	0	0	-116.7847688	44.45275475	FALSE
United States	Illinois	Washington	US	IL	America	Americas	18	0	18	0	0	0	129.617628	0	0	0	-89.40982703	38.35309213	FALSE
United States	Indiana	Washington	US	IN	America	Americas	51	0	52	0	1	0	185.4758168	0	0	0	-86.1049363	38.60219804	FALSE
United States	Iowa	Washington	US	IA	America	Americas	177	0	185	0	8	0	842.2490326	0	0	0	-91.71725711	41.33577126	FALSE
United States	Kansas	Washington	US	KS	America	Americas	0	0	0	0	0	0	0	0	0	0	-97.0875323	39.78420784	FALSE
United States	Kentucky	Washington	US	KY	America	Americas	6	0	6	0	0	0	49.60727573	0	0	0	-85.17407732	37.75599461	FALSE
United States	Louisiana	Washington	US	LA	America	Americas	372	0	410	0	38	0	887.5611551	0	0	0	-90.03866652	30.85288548	FALSE
United States	Maine	Washington	US	ME	America	Americas	2	0	2	0	0	0	6.37368941	0	0	0	-67.62813524	45.01607142	FALSE
United States	Maryland	Washington	US	MD	America	Americas	428	0	441	0	13	0	291.9582387	0	0	0	-77.82002295	39.60835778	FALSE
United States	Minnesota	Washington	US	MN	America	Americas	567	0	598	0	31	0	227.8616065	0	0	0	-92.88429635	45.03864533	FALSE
United States	Mississippi	Washington	US	MS	America	Americas	159	0	166	0	7	0	378.054613	0	0	0	-90.94196237	33.28392041	FALSE
United States	Missouri	Washington	US	MO	America	Americas	9	0	10	0	1	0	40.43671654	0	0	0	-90.87948158	37.96130078	FALSE
United States	Nebraska	Washington	US	NE	America	Americas	27	0	28	0	1	0	135.0764629	0	0	0	-96.22019892	41.52815707	FALSE
United States	New York	Washington	US	NY	America	Americas	218	0	231	0	13	0	377.426312	0	0	0	-73.43043448	43.31153794	FALSE
United States	North Carolina	Washington	US	NC	America	Americas	24	0	27	0	3	0	233.1606218	0	0	0	-76.57299037	35.83810081	FALSE
United States	Ohio	Washington	US	OH	America	Americas	99	0	118	0	19	0	196.9588223	0	0	0	-81.49121382	39.45690571	FALSE
United States	Oklahoma	Washington	US	OK	America	Americas	279	0	314	0	35	0	609.3892522	0	0	0	-95.90514104	36.71380786	FALSE
United States	Oregon	Washington	US	OR	America	Americas	698	0	715	0	17	0	118.8513145	0	0	0	-123.0955257	45.55972701	FALSE
United States	Pennsylvania	Washington	US	PA	America	Americas	134	0	139	0	5	0	67.19358035	0	0	0	-80.24582867	40.19208869	FALSE
United States	Rhode Island	Washington	US	RI	America	Americas	499	0	499	0	0	0	397.3657597	0	0	0	-71.61435303	41.45961631	FALSE
United States	Tennessee	Washington	US	TN	America	Americas	75	0	75	0	0	0	57.97101449	0	0	0	-82.4945472	36.29472368	FALSE
United States	Texas	Washington	US	TX	America	Americas	174	0	197	0	23	0	549.0217937	0	0	0	-96.40946246	30.21498498	FALSE
United States	Vermont	Washington	US	VT	America	Americas	38	0	39	0	1	0	66.77053194	0	0	0	-72.61604978	44.27343241	FALSE
United States	Virginia	Washington	US	VA	America	Americas	47	0	51	0	4	0	94.901377	0	0	0	-81.95666289	36.72341572	FALSE
United States	Wisconsin	Washington	US	WI	America	Americas	229	0	233	0	4	0	171.2807092	0	0	0	-88.22974712	43.36863664	FALSE
United States	Oklahoma	Washita	US	OK	America	Americas	2	0	2	0	0	0	18.32172957	0	0	0	-98.99180434	35.29071824	FALSE
United States	Nevada	Washoe	US	NV	America	Americas	1459	0	1514	0	55	0	321.0899243	0	0	0	-119.6631594	40.66562265	FALSE
United States	Michigan	Washtenaw	US	MI	America	Americas	1213	0	1313	0	100	0	357.1807476	0	0	0	-83.83853204	42.253105	FALSE
United States	North Carolina	Watauga	US	NC	America	Americas	15	0	15	0	0	0	26.70131905	0	0	0	-81.70033724	36.23103603	FALSE
United States	Minnesota	Watonwan	US	MN	America	Americas	69	0	69	0	0	0	633.2017987	0	0	0	-94.61413846	43.97823903	FALSE
United States	Wisconsin	Waukesha	US	WI	America	Americas	622	0	650	0	28	0	160.8122752	0	0	0	-88.30431188	43.01833055	FALSE
United States	Wisconsin	Waupaca	US	WI	America	Americas	26	0	27	0	1	0	52.95155913	0	0	0	-88.96534501	44.47068056	FALSE
United States	Wisconsin	Waushara	US	WI	America	Americas	8	0	8	0	0	0	32.72920673	0	0	0	-89.24317107	44.11324419	FALSE
United States	Georgia	Wayne	US	GA	America	Americas	18	0	18	0	0	0	60.14635613	0	0	0	-81.91894878	31.5521809	FALSE
United States	Illinois	Wayne	US	IL	America	Americas	8	0	9	0	1	0	55.50416281	0	0	0	-88.42586459	38.42955355	FALSE
United States	Indiana	Wayne	US	IN	America	Americas	71	0	77	0	6	0	116.8720782	0	0	0	-85.01044989	39.8633444	FALSE
United States	Iowa	Wayne	US	IA	America	Americas	1	0	1	0	0	0	15.52553951	0	0	0	-93.32752197	40.73969028	FALSE
United States	Kentucky	Wayne	US	KY	America	Americas	8	0	8	0	0	0	39.34490729	0	0	0	-84.8251971	36.80310688	FALSE
United States	Michigan	Wayne	US	MI	America	Americas	17649	0	20059	0	2410	0	1146.65906	0	0	0	-83.281255	42.28098405	FALSE
United States	Mississippi	Wayne	US	MS	America	Americas	154	0	154	0	0	0	763.0183818	0	0	0	-88.69573913	31.64135687	FALSE
United States	Nebraska	Wayne	US	NE	America	Americas	14	0	14	0	0	0	149.1742142	0	0	0	-97.11926964	42.20934475	FALSE
United States	New York	Wayne	US	NY	America	Americas	109	0	112	0	3	0	124.5579306	0	0	0	-77.02976528	43.15494365	FALSE
United States	North Carolina	Wayne	US	NC	America	Americas	1066	0	1088	0	22	0	883.6117631	0	0	0	-78.00027268	35.36438125	FALSE
United States	Ohio	Wayne	US	OH	America	Americas	211	0	260	0	49	0	224.6996802	0	0	0	-81.88844833	40.82925852	FALSE
United States	Pennsylvania	Wayne	US	PA	America	Americas	112	0	119	0	7	0	231.6933082	0	0	0	-75.29956506	41.64938475	FALSE
United States	Tennessee	Wayne	US	TN	America	Americas	63	0	63	0	0	0	377.8564146	0	0	0	-87.78644456	35.23868267	FALSE
United States	West Virginia	Wayne	US	WV	America	Americas	89	0	98	0	9	0	248.7183392	0	0	0	-82.42287994	38.14901357	FALSE
United States	Virginia	Waynesboro	US	VA	America	Americas	41	0	41	0	0	0	181.1754308	0	0	0	-78.90293905	38.06451466	FALSE
United States	Tennessee	Weakley	US	TN	America	Americas	26	0	26	0	0	0	78.012482	0	0	0	-88.71990865	36.29896232	FALSE
United States	Texas	Webb	US	TX	America	Americas	505	0	524	0	19	0	189.4076312	0	0	0	-99.33237355	27.7610369	FALSE
United States	Utah	Weber-Morgan	US	UT	America	Americas	271	0	276	0	5	0	101.3450247	0	0	0	-111.9145117	41.27116049	FALSE
United States	Georgia	Webster	US	GA	America	Americas	10	0	11	0	1	0	421.9409283	0	0	0	-84.54742852	32.04066113	FALSE
United States	Iowa	Webster	US	IA	America	Americas	32	0	33	0	1	0	91.91176471	0	0	0	-94.17987389	42.42853483	FALSE
United States	Kentucky	Webster	US	KY	America	Americas	32	0	32	0	0	0	247.2569927	0	0	0	-87.67989953	37.52168356	FALSE
United States	Louisiana	Webster	US	LA	America	Americas	137	0	143	0	6	0	372.9786124	0	0	0	-93.33121835	32.70847669	FALSE
United States	Mississippi	Webster	US	MS	America	Americas	60	0	61	0	1	0	629.579936	0	0	0	-89.28392912	33.61300486	FALSE
United States	Missouri	Webster	US	MO	America	Americas	17	0	17	0	0	0	42.93796727	0	0	0	-92.876329	37.2813734	FALSE
United States	Nebraska	Webster	US	NE	America	Americas	5	0	5	0	0	0	143.3897333	0	0	0	-98.50019851	40.17642643	FALSE
United States	Colorado	Weld	US	CO	America	Americas	2315	0	2444	0	129	0	753.177274	0	0	0	-104.3929621	40.55499405	FALSE
United States	Indiana	Wells	US	IN	America	Americas	28	0	28	0	0	0	98.95391575	0	0	0	-85.22132966	40.72934187	FALSE
United States	North Dakota	Wells	US	ND	America	Americas	3	0	3	0	0	0	78.24726135	0	0	0	-99.65904998	47.58614526	FALSE
United States	Louisiana	West Baton Rouge	US	LA	America	Americas	128	0	159	0	31	0	600.7935009	0	0	0	-91.30989571	30.46058217	FALSE
United States	Louisiana	West Carroll	US	LA	America	Americas	56	0	56	0	0	0	517.0821791	0	0	0	-91.461201	32.78550125	FALSE
United States	Louisiana	West Feliciana	US	LA	America	Americas	193	0	205	0	12	0	1316.8037	0	0	0	-91.4148538	30.87882871	FALSE
United States	New York	Westchester	US	NY	America	Americas	31936	0	33293	0	1357	0	3441.115611	0	0	0	-73.75741653	41.16278376	FALSE
United States	Pennsylvania	Westmoreland	US	PA	America	Americas	406	0	444	0	38	0	127.2574585	0	0	0	-79.46615476	40.3137798	FALSE
United States	Virginia	Westmoreland	US	VA	America	Americas	62	0	63	0	1	0	349.7085762	0	0	0	-76.80213247	38.11021557	FALSE
United States	Wyoming	Weston	US	WY	America	Americas	1	0	1	0	0	0	14.4362639	0	0	0	-104.5674881	43.83961191	FALSE
United States	West Virginia	Wetzel	US	WV	America	Americas	8	0	8	0	0	0	53.10321938	0	0	0	-80.6401654	39.6065771	FALSE
United States	Michigan	Wexford	US	MI	America	Americas	8	0	11	0	3	0	32.70791829	0	0	0	-85.57712739	44.33853602	FALSE
United States	Texas	Wharton	US	TX	America	Americas	57	0	57	0	0	0	137.1643084	0	0	0	-96.22319248	29.27765923	FALSE
United States	Washington	Whatcom	US	WA	America	Americas	347	0	383	0	36	0	167.0687076	0	0	0	-121.7490018	48.82227976	FALSE
United States	Montana	Wheatland	US	MT	America	Americas	1	0	1	0	0	0	47.03668862	0	0	0	-109.8464636	46.46652491	FALSE
United States	Georgia	Wheeler	US	GA	America	Americas	13	0	13	0	0	0	165.4996817	0	0	0	-82.72574721	32.12009104	FALSE
United States	Texas	Wheeler	US	TX	America	Americas	15	0	15	0	0	0	296.6772152	0	0	0	-100.2699514	35.40114335	FALSE
United States	Arkansas	White	US	AR	America	Americas	42	0	43	0	1	0	54.60109456	0	0	0	-91.74908296	35.25688493	FALSE
United States	Georgia	White	US	GA	America	Americas	96	0	99	0	3	0	321.4494448	0	0	0	-83.74905525	34.64624278	FALSE
United States	Illinois	White	US	IL	America	Americas	2	0	2	0	0	0	14.77432223	0	0	0	-88.17657461	38.08706198	FALSE
United States	Indiana	White	US	IN	America	Americas	223	0	231	0	8	0	958.4266866	0	0	0	-86.86492015	40.74911165	FALSE
United States	Tennessee	White	US	TN	America	Americas	30	0	30	0	0	0	109.7092704	0	0	0	-85.45591799	35.92929884	FALSE
United States	Nevada	White Pine	US	NV	America	Americas	4	0	4	0	0	0	41.75365345	0	0	0	-114.899966	39.44157041	FALSE
United States	Illinois	Whiteside	US	IL	America	Americas	122	0	134	0	12	0	242.8636158	0	0	0	-89.91556058	41.75509713	FALSE
United States	Georgia	Whitfield	US	GA	America	Americas	322	0	329	0	7	0	314.4473755	0	0	0	-84.96093476	34.80987459	FALSE
United States	Indiana	Whitley	US	IN	America	Americas	36	0	39	0	3	0	114.8274644	0	0	0	-85.50791236	41.13863784	FALSE
United States	Kentucky	Whitley	US	KY	America	Americas	13	0	13	0	0	0	35.84822413	0	0	0	-84.14541217	36.75700531	FALSE
United States	Washington	Whitman	US	WA	America	Americas	16	0	16	0	0	0	31.93357816	0	0	0	-117.5241763	46.90022523	FALSE
United States	Texas	Wichita	US	TX	America	Americas	82	0	84	0	2	0	63.52567496	0	0	0	-98.7041034	33.98842886	FALSE
United States	Maryland	Wicomico	US	MD	America	Americas	901	0	931	0	30	0	898.5705875	0	0	0	-75.62705831	38.37301947	FALSE
United States	Texas	Wilbarger	US	TX	America	Americas	6	0	6	0	0	0	46.988801	0	0	0	-99.24178437	34.07945812	FALSE
United States	Alabama	Wilcox	US	AL	America	Americas	129	0	136	0	7	0	1311.096115	0	0	0	-87.30891118	31.98773215	FALSE
United States	Georgia	Wilcox	US	GA	America	Americas	93	0	106	0	13	0	1227.562247	0	0	0	-83.43438555	31.97496928	FALSE
United States	Georgia	Wilkes	US	GA	America	Americas	32	0	33	0	1	0	337.5268487	0	0	0	-82.74286107	33.78290391	FALSE
United States	North Carolina	Wilkes	US	NC	America	Americas	487	0	492	0	5	0	719.1720751	0	0	0	-81.16232895	36.2084135	FALSE
United States	Minnesota	Wilkin	US	MN	America	Americas	8	0	11	0	3	0	177.2192686	0	0	0	-96.4684375	46.35721532	FALSE
United States	Georgia	Wilkinson	US	GA	America	Americas	64	0	68	0	4	0	759.4371231	0	0	0	-83.17140684	32.80291082	FALSE
United States	Mississippi	Wilkinson	US	MS	America	Americas	76	0	85	0	9	0	984.9362688	0	0	0	-91.31018819	31.16078225	FALSE
United States	Illinois	Will	US	IL	America	Americas	5088	0	5356	0	268	0	775.3969277	0	0	0	-87.97862712	41.44619267	FALSE
United States	Texas	Willacy	US	TX	America	Americas	13	0	14	0	1	0	65.54920873	0	0	0	-97.61535848	26.47411727	FALSE
United States	North Dakota	Williams	US	ND	America	Americas	24	0	24	0	0	0	63.84846631	0	0	0	-103.4793387	48.34522353	FALSE
United States	Ohio	Williams	US	OH	America	Americas	50	0	51	0	1	0	138.9948763	0	0	0	-84.58429552	41.56052014	FALSE
United States	South Carolina	Williamsburg	US	SC	America	Americas	216	0	227	0	11	0	747.4973656	0	0	0	-79.72767442	33.62190129	FALSE
United States	Virginia	Williamsburg	US	VA	America	Americas	40	0	44	0	4	0	294.235656	0	0	0	-76.70905141	37.28131268	FALSE
United States	Illinois	Williamson	US	IL	America	Americas	58	0	60	0	2	0	90.09414839	0	0	0	-88.92994027	37.73033511	FALSE
United States	Tennessee	Williamson	US	TN	America	Americas	523	0	533	0	10	0	223.5625724	0	0	0	-86.89281867	35.89099229	FALSE
United States	Texas	Williamson	US	TX	America	Americas	573	0	596	0	23	0	100.9226976	0	0	0	-97.6004854	30.64655664	FALSE
United States	Kansas	Wilson	US	KS	America	Americas	1	0	1	0	0	0	11.73020528	0	0	0	-95.74323255	37.55937174	FALSE
United States	North Carolina	Wilson	US	NC	America	Americas	328	0	338	0	10	0	413.1978827	0	0	0	-77.917978	35.70625477	FALSE
United States	Tennessee	Wilson	US	TN	America	Americas	379	0	387	0	8	0	267.5293971	0	0	0	-86.29775884	36.15496772	FALSE
United States	Texas	Wilson	US	TX	America	Americas	33	0	38	0	5	0	74.40767574	0	0	0	-98.08693082	29.1732598	FALSE
United States	Virginia	Winchester	US	VA	America	Americas	174	0	176	0	2	0	626.8252725	0	0	0	-78.17325058	39.17054517	FALSE
United States	Connecticut	Windham	US	CT	America	Americas	361	0	375	0	14	0	321.1111301	0	0	0	-71.98182316	41.82972709	FALSE
United States	Vermont	Windham	US	VT	America	Americas	78	0	81	0	3	0	191.843115	0	0	0	-72.71268875	42.986982	FALSE
United States	Vermont	Windsor	US	VT	America	Americas	49	0	51	0	2	0	92.6228615	0	0	0	-72.58595157	43.58010937	FALSE
United States	Texas	Winkler	US	TX	America	Americas	3	0	3	0	0	0	37.45318352	0	0	0	-103.0485163	31.85008651	FALSE
United States	Louisiana	Winn	US	LA	America	Americas	151	0	153	0	2	0	1100.402762	0	0	0	-92.63789413	31.94449367	FALSE
United States	Illinois	Winnebago	US	IL	America	Americas	2038	0	2091	0	53	0	739.9883923	0	0	0	-89.16085327	42.33641854	FALSE
United States	Iowa	Winnebago	US	IA	America	Americas	11	0	11	0	0	0	106.2391346	0	0	0	-93.73407298	43.37751174	FALSE
United States	Wisconsin	Winnebago	US	WI	America	Americas	202	0	205	0	3	0	119.250525	0	0	0	-88.64477096	44.06886922	FALSE
United States	Iowa	Winneshiek	US	IA	America	Americas	23	0	23	0	0	0	115.0517733	0	0	0	-91.84422722	43.29094334	FALSE
United States	Minnesota	Winona	US	MN	America	Americas	64	0	79	0	15	0	156.485223	0	0	0	-91.78081305	43.98772283	FALSE
United States	Alabama	Winston	US	AL	America	Americas	82	0	82	0	0	0	347.0311905	0	0	0	-87.37325922	34.15030532	FALSE
United States	Mississippi	Winston	US	MS	America	Americas	104	0	105	0	1	0	584.7953216	0	0	0	-89.03391385	33.08747908	FALSE
United States	West Virginia	Wirt	US	WV	America	Americas	4	0	4	0	0	0	68.71671534	0	0	0	-81.37473928	39.02775007	FALSE
United States	Texas	Wise	US	TX	America	Americas	42	0	45	0	3	0	64.30041152	0	0	0	-97.65460265	33.21570665	FALSE
United States	Virginia	Wise	US	VA	America	Americas	22	0	24	0	2	0	64.20030495	0	0	0	-82.62410519	36.9746148	FALSE
United States	Kentucky	Wolfe	US	KY	America	Americas	1	0	1	0	0	0	13.97233478	0	0	0	-83.49303612	37.73941626	FALSE
United States	Ohio	Wood	US	OH	America	Americas	236	0	282	0	46	0	215.568313	0	0	0	-83.62285108	41.36224827	FALSE
United States	Texas	Wood	US	TX	America	Americas	25	0	26	0	1	0	57.0939195	0	0	0	-95.38236368	32.78722382	FALSE
United States	West Virginia	Wood	US	WV	America	Americas	52	0	54	0	2	0	64.65672071	0	0	0	-81.5162836	39.20967886	FALSE
United States	Wisconsin	Wood	US	WI	America	Americas	9	0	10	0	1	0	13.69881779	0	0	0	-90.04158336	44.45537896	FALSE
United States	Iowa	Woodbury	US	IA	America	Americas	2653	0	2686	0	33	0	2605.060762	0	0	0	-96.0459439	42.38979414	FALSE
United States	Illinois	Woodford	US	IL	America	Americas	16	0	18	0	2	0	46.803089	0	0	0	-89.20973757	40.78579374	FALSE
United States	Kentucky	Woodford	US	KY	America	Americas	26	0	26	0	0	0	97.25443256	0	0	0	-84.7417556	38.04178222	FALSE
United States	Arkansas	Woodruff	US	AR	America	Americas	2	0	2	0	0	0	31.64556962	0	0	0	-91.2439489	35.18902527	FALSE
United States	Oklahoma	Woods	US	OK	America	Americas	3	0	3	0	0	0	34.11804845	0	0	0	-98.86573064	36.76705782	FALSE
United States	Kansas	Woodson	US	KS	America	Americas	6	0	6	0	0	0	191.2045889	0	0	0	-95.74006277	37.8865336	FALSE
United States	Oklahoma	Woodward	US	OK	America	Americas	4	0	4	0	0	0	19.79120281	0	0	0	-99.26283045	36.42316318	FALSE
United States	Maryland	Worcester	US	MD	America	Americas	193	0	206	0	13	0	394.0622848	0	0	0	-75.33200012	38.21274277	FALSE
United States	Massachusetts	Worcester	US	MA	America	Americas	9975	0	10713	0	738	0	1289.756351	0	0	0	-71.90493363	42.35026951	FALSE
United States	Georgia	Worth	US	GA	America	Americas	187	0	208	0	21	0	1027.312688	0	0	0	-83.85090513	31.55162306	FALSE
United States	Iowa	Worth	US	IA	America	Americas	3	0	3	0	0	0	40.64489907	0	0	0	-93.26087602	43.37750768	FALSE
United States	Missouri	Worth	US	MO	America	Americas	4	0	4	0	0	0	198.7083954	0	0	0	-94.42328751	40.47945588	FALSE
United States	Iowa	Wright	US	IA	America	Americas	148	0	148	0	0	0	1178.156345	0	0	0	-93.73515113	42.73305373	FALSE
United States	Minnesota	Wright	US	MN	America	Americas	286	0	287	0	1	0	207.4044097	0	0	0	-93.96234781	45.17297924	FALSE
United States	Missouri	Wright	US	MO	America	Americas	11	0	11	0	0	0	60.14544262	0	0	0	-92.46914488	37.27029221	FALSE
United States	Ohio	Wyandot	US	OH	America	Americas	36	0	38	0	2	0	174.5361014	0	0	0	-83.30734173	40.84339621	FALSE
United States	Kansas	Wyandotte	US	KS	America	Americas	1235	0	1308	0	73	0	790.6715268	0	0	0	-94.76378225	39.11727348	FALSE
United States	New York	Wyoming	US	NY	America	Americas	77	0	82	0	5	0	205.7251813	0	0	0	-78.22199579	42.70145109	FALSE
United States	Pennsylvania	Wyoming	US	PA	America	Americas	27	0	34	0	7	0	126.8940808	0	0	0	-76.01074915	41.51955538	FALSE
United States	West Virginia	Wyoming	US	WV	America	Americas	3	0	3	0	0	0	14.71020889	0	0	0	-81.54511071	37.612327	FALSE
United States	Virginia	Wythe	US	VA	America	Americas	20	0	21	0	1	0	73.21154651	0	0	0	-81.07834059	36.91582035	FALSE
United States	North Carolina	Yadkin	US	NC	America	Americas	160	0	162	0	2	0	430.0846895	0	0	0	-80.66239436	36.16222629	FALSE
United States	Washington	Yakima	US	WA	America	Americas	3138	0	3231	0	93	0	1287.902644	0	0	0	-120.7380126	46.45738486	FALSE
United States	Mississippi	Yalobusha	US	MS	America	Americas	80	0	85	0	5	0	702.0151966	0	0	0	-89.7076205	34.02824175	FALSE
United States	Oregon	Yamhill	US	OR	America	Americas	62	0	69	0	7	0	64.42577031	0	0	0	-123.3086963	45.23330449	FALSE
United States	North Carolina	Yancey	US	NC	America	Americas	14	0	14	0	0	0	77.48076817	0	0	0	-82.31237181	35.90079156	FALSE
United States	South Dakota	Yankton	US	SD	America	Americas	51	0	51	0	0	0	223.5469449	0	0	0	-97.39467635	43.00924485	FALSE
United States	New York	Yates	US	NY	America	Americas	33	0	39	0	6	0	156.5447758	0	0	0	-77.10369919	42.63505484	FALSE
United States	Arizona	Yavapai	US	AZ	America	Americas	289	0	295	0	6	0	125.4790535	0	0	0	-112.5538588	34.59933926	FALSE
United States	Mississippi	Yazoo	US	MS	America	Americas	223	0	227	0	4	0	764.5671943	0	0	0	-90.39656148	32.77890365	FALSE
United States	Arkansas	Yell	US	AR	America	Americas	113	0	114	0	1	0	534.183028	0	0	0	-93.41171338	35.00292371	FALSE
United States	Minnesota	Yellow Medicine	US	MN	America	Americas	6	0	6	0	0	0	61.79833145	0	0	0	-95.86842453	44.71710183	FALSE
United States	Montana	Yellowstone	US	MT	America	Americas	87	0	90	0	3	0	55.7966522	0	0	0	-108.2691486	45.93955949	FALSE
United States	Texas	Yoakum	US	TX	America	Americas	3	0	3	0	0	0	34.43130954	0	0	0	-102.8276433	33.17320212	FALSE
United States	California	Yolo	US	CA	America	Americas	184	0	207	0	23	0	93.87755102	0	0	0	-121.9018288	38.68278902	FALSE
United States	Maine	York	US	ME	America	Americas	364	0	373	0	9	0	179.6369696	0	0	0	-70.71052375	43.47808377	FALSE
United States	Nebraska	York	US	NE	America	Americas	35	0	35	0	0	0	255.8666569	0	0	0	-97.59710186	40.87272618	FALSE
United States	Pennsylvania	York	US	PA	America	Americas	965	0	991	0	26	0	220.6841878	0	0	0	-76.73040131	39.9210089	FALSE
United States	South Carolina	York	US	SC	America	Americas	364	0	371	0	7	0	132.0383374	0	0	0	-81.18085944	34.97281497	FALSE
United States	Virginia	York	US	VA	America	Americas	69	0	72	0	3	0	105.4481547	0	0	0	-76.54412815	37.24374789	FALSE
United States	Texas	Young	US	TX	America	Americas	3	0	4	0	1	0	22.2098834	0	0	0	-98.68790885	33.17659707	FALSE
United States	California	Yuba	US	CA	America	Americas	28	0	29	0	1	0	36.86378197	0	0	0	-121.3535644	39.26255932	FALSE
United States	Alaska	Yukon-Koyukuk	US	AK	America	Americas	1	0	1	0	0	0	19.12045889	0	0	0	-151.3907387	65.50815459	FALSE
United States	Arizona	Yuma	US	AZ	America	Americas	922	0	936	0	14	0	437.8189506	0	0	0	-113.9066674	32.76895712	FALSE
United States	Colorado	Yuma	US	CO	America	Americas	20	0	20	0	0	0	199.6207206	0	0	0	-102.4258673	40.00346839	FALSE
United States	Texas	Zapata	US	TX	America	Americas	8	0	8	0	0	0	56.42146837	0	0	0	-99.16987152	27.00156391	FALSE
United States	Texas	Zavala	US	TX	America	Americas	11	0	11	0	0	0	92.90540541	0	0	0	-99.76050829	28.86617238	FALSE
United States	South Dakota	Ziebach	US	SD	America	Americas	1	0	1	0	0	0	36.28447025	0	0	0	-101.6654622	44.97881876	FALSE
Italy	Abruzzo		IT		Europe	Europe	770	0	3237	0	404	2063	246.8015676	0	0	0	13.39843823	42.35122196	FALSE
Brazil	Acre		BR		America	Americas	5478	0	5600	0	122	0	634.9674296	0	0	0	-70.812	-9.0238	FALSE
Mexico	Aguascalientes		MX		America	Americas	213	0	769	0	33	523	53.60248426	0	0	0	-102.2916	21.8853	FALSE
Japan	Aichi		JP		Asia	Asia	19	0	506	0	34	453	6.699999828	0	0	0	137.211621	35.035551	FALSE
Japan	Akita		JP		Asia	Asia	0	0	16	0	0	16	1.655474966	0	0	0	140.408228	39.748679	FALSE
Brazil	Alagoas		BR		America	Americas	7670	0	8055	0	385	0	241.358656	0	0	0	-36.782	-9.5713	FALSE
Canada	Alberta		CA	AB	America	Americas	652	0	6955	0	143	6160	157.597324	0	0	0	-116.5765	53.9333	FALSE
Brazil	Amapa		BR		America	Americas	7954	0	8152	0	198	0	963.8998689	0	0	0	-52.003	0.902	FALSE
Brazil	Amazonas		BR		America	Americas	34182	0	36146	0	1964	0	872.1233934	0	0	0	-65.8561	-3.4168	FALSE
Colombia	Amazonas		CO		America	Americas	1574	0	1761	0	59	128	2299.285798	0	0	0	-71.5724	-1.4429	FALSE
